Curhat,Judul,Link,Topic,Keluarga,Percintaan,Anak Remaja,Pengembangan Diri,Trauma,Phobia,Masalah Emosi,Bullying,Bukan Psikologi
"Hallo dok, tahun 2019 adalah tahun terberat untuk sy dok. Dan sejak saat itu, sy sering merasa sendiri, tidak ada yg perduli, bisa tiba2 nangis , mood nya juga naik turun g jelas, kepala sakit sekali dan dada terasa sesak. Yang berimbas pd anak sy dok, setitik aja anak bikin salah, emosi udah langsung memuncak tidak bisa mengontrol . Bahkan kalau anak sudah bikin sy marah, sy bisa seharian males bgt liat anak, jgn kan di sentuh , liat pun sy males dok,. Sy tau ini tidak baik untuk anak sy juga dok. Tp sy sendiri tdk tau harus bagaimana agar sy tidak sprti itu, sudah coba sabar, ttp susah, yg ada malah dada makin dagdigdug tdk karuan dok. Terlebih org tua selalu ikut campur untk masalah anak, dan sy tidak suka dok. Disitu lah sering juga cekcok dgn ortu .Kdang ortu bilang \""santai, kendor ..nanti anak bisa sendiri\"". Oke dok saya santai Tapi ketika anak sy tidak bisa melakukan sesuatu, langsung disitu sy kena marah besar . Sy pusing dok, selalu disalahkan. Oiya, sy marah2 ke anak sprt td diatas adlh agar anak sy bisa dok, tp gmn sih, tetap tdk bisa. Jadilah sy marah2 smpe puncak dok , krna dari sana sini nuntut anak harus bisa. Lain hari suruh santai dll dll. Sy yg setres dok, apalagi sy dan suami LDM (kurang komunikasi dan jujur membesarkan anak sendriinitu sulit sekali dok untuk sy 😭)Saya jg jarang sekali cerita tntang apa yg sy rasakan kpd ortu atau suami. karna sy tau ujung2nya sy juga yg salah. Cuma bisa nangis, merasa gagal, merasa g berguna, hingga bbrp kali brpikiran untuk pergi atau malah bunuh diri.Untk itu semua, apa yg harus sy lakukan dok. Sy bener2 cape..",Cara mengontrol emosi dengan baik,https://www.alodokter.com/komunitas/topic/tidak-bisa-kontrol-emosi,Depresi,1,0,1,0,0,0,1,0,0
"Seseorang yang saya kenal tiba² saja mengalami pandangan yang sedikit lebih gelap(menurut dia sendiri) lalu dirinya menyadari bahwa sesuatu yang belum diselesaikannya ada di depan mata namun tubuhnya tidak mau bergerak sesuai apa yang dia lihat, dia juga terlihat bingung. Dan setelahnya dia jadi sering berhalusinasi, menggumamkan kata² yang tidak jelas dan katanya dia melihat hal² yang terbilang mistis. Saat awal², dia seperti itu hanya saat sore hari menuju malam hari tapi beberapa hari setelah itu jadi lumayan sering seperti itu. Kira² dia kenapa ya dok?mohon dijawab saya sangat khawatir...",Penyebab halusinasi dan terlihat bingung,https://www.alodokter.com/komunitas/topic/berhalusinasi-dan-bingung,Depresi,0,0,0,1,0,0,0,0,0
"Halo dok, Saya berumur 18 tahun. 2 bulan belakangan ini saya merasakan kalau mood saya sering sekali naik turun, dengan waktu yang menurut saya singkat. Semisal pagi saya happy, siang saya merasa seolah\"" marah sekali terhadap suatu hal yang tidak jelas (marahnya seperti saya ingin merusak segala sesuatu yang ada di dekat saya), malam nya saya merasa saya benar\"" sedih seakan\"" saya sendiri di dunia ini dan itu mengganggu sekali. Kelas 2 SMP saya pernah mersakan hal seperti ini, bedanya waktu itu ketika malam saya merasa cemas yang tidak jelas penyebab nya, saking cemas nya saya sampai tremor, sesak nafas dan pusing. Kejadian tersebut sering saya alami dulu hingga kelas 3 SMP. Menginjak 1 SMA, saya sudah jarang sekali mengalami hal tersebut. Namun, akhir\"" ini saya merasakannya lagi tetapi tidak sampai cemas yang sampe tremor. Dan perasaan 'saya hanya sendiri didunia ini' selalu berputar dipikiran saya, padahal saya tahu saya punya banyak teman. Terkadang juga saya merasa saya sangat benci keramaian, dan saya merasa sangat ingin sendiri. Apakah ini wajar dok? Terima kasih sudah merespon.",Penyabab mood mudah naik turun dengan cepat,https://www.alodokter.com/komunitas/topic/perasaan-cemas--marah--dan-sedih-yang-berlebihan,Depresi,0,0,1,0,0,0,1,0,0
"Sering merasa sedih, bahkan menangis, mudah marah dengan hal yang sepele serta saya sanggup untuk tidak makan dan minum selama seharian, suka mengunci diri dikamar, insomnia, merasa tidak ada yang peduli, merasa benci dengan semua orang. Apakah saya depresi?","Penyebab sering merasa sedih, mudah marah dan tidak nafsu makan",https://www.alodokter.com/komunitas/topic/depresid93311,Depresi,0,0,0,0,0,0,1,0,0
"Halo dok !Nama saya Khumaira, saya kelas 3 SMA. Saya ingin bertanya mengenai kepribadian saya terutama mengenai amarah.Saya memiliki tempramen yang tidak rendah. Saya pikir saya mendapatkannya sebagai kepribadian genetik dari ayah saya. Di keluarga saya ada ayah dan kaka pertama saya yang memiliki tempramen tinggi, dan mudah marah.Tapi yang saya herankan. Saya cukup bisa mengendalikan amarah saya ketika berada di luar rumah. Tapi saat sedang di rumah, saya sangat sensitif, mudah marah, mudah kesal. Tapi saya juga meluapkannya ketika di kamar saja, tidak terlalu terang-terangan. Ketika saya merasa kesal dan marah, saya masuk ke kamar, melemparkan barang-barang sekitar saya, dan mengepal tangan saya dengan keras, bahkan saya pernah memukul pintu kamar dengan keras hingga tangan saya berdarah. Tak jarang juga saya mencaci kepada orang yang membuat saya kesal, walaupun terkadang hanya dalam hati, jika orang yang membuat saya kesal tersebut lebih tua dari saya. Saya sangat sensitif terhadap adik saya, jika kekesalan saya sudah memuncak, tak segan-segan saya main fisik terhadap adik saya. Bahkan jika kekesalan saya belum mencapai puncak pun saya mudah main fisik hanya saja tidak terlalu keras. Saya sering memaki adik saya, bahkan melihatnya pun sudah membuat saya kesal.Di luar rumah, saya sering merasa kesal terhadap orang-orang sekitar tapi saya mampu menahannya, tapi saya menunjukkannya dengan tatapan yang sinis, dan cara berbicara yang berbeda. Dan dalam hati memaki orang tersebut. Lalu saat di rumah, saya meluapkannya dengan membanting benda-benda sekitar di kamar saya.Sebenarnya apa yang terjadi dengan pengendalian amarah saya dok?Terima Kasih Sebelumnya.",Cara mengatasi saat emosi berlebih,https://www.alodokter.com/komunitas/topic/apa-yang-sebenarnya-terjadi-dengan-pengendalian-amarah-saya-,Depresi,1,0,1,0,0,0,1,0,0
"Halo dok, Kenapa ya aku selalu ngerasa hidup aku tuh kosong, gaada tujuan. Pdhl ada tugas, ada aktivitas sehari\"" yg biasa aku lakuin. Dan saat ini aku ada di fase bener\"" narik diri dari lingkungan sekitar. Malah bingung aku hidup buat apa? Karna merasa hidup aku ga berguna juga untuk orang lain. Orang lain jg gabutuh aku. Bingung",Penyebab hidup terasa kosong dan tidak ada tujuan,https://www.alodokter.com/komunitas/topic/kehilangan-motivasi-hidup--,Depresi,0,0,0,1,0,0,0,0,0
"Assalamualaikum dokSaya pernah dekat dengan seseorang yang tidak pernah saya expect sebelumnya. Kami memang tidak pacaran dan sayapun tidak akan memberikan feedback terlalu jauh apabila dia tidak men treat saya sampai sebegitunya. Banyak hal sudah kita lalui suka duka bersama, namun tiba-tiba dia pergi meninggalkan saya dan pacaran dengan orang lain yang jauh lebih-lebih dibandingkan saya. Saya tidak pernah mendapatkan penjelasan mengapa dia tiba-tiba berubah total, sehingga saya cuma bisa menyimpulkan sendiri kalau dia memandang seseorang dari kecantikan. Dari situ masalah mulai muncul dok, exactly saya kecewa, sedih, dan tidak bisa saya ceritakan kepada siapapun. Hari-hari saya cuma bisa nangis, meratapi dan bertanya mengapa ini terjadi dalam hidup saya. Sampai pada akhirnya dia datang pergi datang pergi begitu terus dalam hidup saya. Saya makin sedih, dan selalu menangisi dia setiap hari. Dan itu semua punya impact besar dalam perubahan di hidup saya, organisasi kacau gara-gara saya, sosial saya kacau, interaksi dengan orang lain juga bermasalah. Sampai detik ini saya selalu menyalahkan diri saya sendiri, saya merasa tidak cantik, tidak pintar, pembuat ulah. Saya sedih, ga bisa menahan ini sendiri tapi saya juga tidak bisa cerita ke siapapun. Banyak kekecawan yang saya rasakan, dan saya sadar hidup saya kacau sekali. Saya tidak tahu harus bagaimana untuk bisa bangkit dan punya percaya diri lagi. Saya merasa hampa, ga punya tujuan, dan selau menyalahkan diri sendiri. Apa yang harus saya lakukan dok? Saya benar benar tidak punya alasan untuk bisa berfikir jernih, bangkit dan hidup lebih baik lagi. Ini sudah sangat mengganggu total hidup saya dok",Cara agar tidak berlarut dalam kesedihan supaya tidak depresi,https://www.alodokter.com/komunitas/topic/agar-tidak-berlarut-larut-mengalami-kesedihan-supaya-tidak-berujung-depresi,Depresi,0,1,0,1,0,0,1,0,0
"hi dok, saya mau nanya. sudah hampir 1 bulan saya susah tidur padahal saya sudah tidak pegang hp sebelum tidur. saya tidur hanya 3-4 jam, setelah bangun saya tidak merasa lelah walaupun agak ngantuk. tapi saya merasa leher dan punggung saya mulai sakit. saya juga tidak nafsu makan dan tidak lapar. maksimal sekali sehari saya makan dan itu pun hanya makan buah. saya juga sudah berkurang frekuensi minum air. saya memang punya gangguan kejiwaan, tapi perasaan saya saat ini lebih ke kosong. tidak sedih, tidak marah, tidak ingin bunuh diri. walaupun saya saat ini lebih sensitif kalau ngobrol sama orang lain, jadinya saya mengurung diri di kamar. saya sudah jarang ngobrol sama orang rumah. kira-kira saya kenapa ya dok? apa saya perlu konsultasi ke psikiater lagi? ini memang sudah hampir 5 bulan sejak terakhir saya ke psikiater. terima kasih dok.",Penyebab sulit tidur disertai penurunan nafsu makan dan jarang merasa lapar,https://www.alodokter.com/komunitas/topic/apakah-saya-perlu-ke-psikiater-,Depresi,0,0,0,1,0,0,0,0,0
"Allo dok!Saya perempuan usia 22 tahun. Saat ini saya sedang kuliah dan sedang mengerjakan skripsi. Beberapa bulan ke belakang saya sering merasa depresi, awalnya saya mengira karena tanggung jawab kuliah saya makin banyak di semester akhir sehingga membuat pikiran saya kewalahan. Tapi setelah itu saya mencoba mencari tahu lagi, ternyata penyebab saya sering depresi adalah setelah saya tau kalo saya memendam perasaan dg teman kampus saya. Sejak saat itu pikiran saya slalu tertuju sama temen saya. Mulai gimana caranya biar dia nyaman dan gak marah sama saya. Contohnya saya mengerjakan tugas dia mau disuruh suruh juga. Tapi setelah itu saya sadar saya seperti di peralat tapi saya mau ngelakuin terus sekiranya dia nyaman sama saya, walaupun sebenernya dia baik orangnya. Dari situ saya sering menangis dan terkadang gak bisa mengontrol emosi hingga berdampak pd aktivitas sehari hari saya kya ga mau makan, ga bisa fokus, berdiam diri, ga mau ngapa ngapain. Akhir akhir boleh di bilang setiap hari saya mimpiin dia. Apa ya dok yg bisa saya lakukan agar saya gak kalut sama perasaan saya?Terima kasih",Sering depresi karena memendam perasaan dengan teman dan tidak bisa mengontrol emosi,https://www.alodokter.com/komunitas/topic/sering-kepikiran-seseorang-sampai-mendistraksi-aktivitas-sehari-hari,Depresi,0,1,1,1,0,0,0,0,0
"Halo dok, saya anak pertama dari keluarga saya. Saya ingin bertanya, sebenarnya selama masa pandemi ini orang tua saya banyak bertengkar dan memiliki hubungan yang kurang bagus, saya sebenarnya merasa gelisah akan perbuatan ayah saya yang terlalu mengatur-atur perbuatan ibu saya. Terutama saat ini ibu saya sedang pulang pergi antar 2 kota karena kerabat yang sedang sakit dan ibu saya tidak jarang menangis dan mungkin merasa terbebani akan hal ini.\u003c/p\u003e\n\u003cp\u003eTerimakasih telah membaca dan mohon bantuannya.",Mengatasi rasa tidak nyaman akibat hubungan orang tua yang tidak harmonis,https://www.alodokter.com/komunitas/topic/orangtua-yang-memiliki-hubungan-yang-tidak-bagus-atau-harmonis,Depresi,1,0,0,0,0,0,0,0,0
"Hi dok, dari kecil saya membenci kakak saya hingga besar ini rasa benci makin mendalam saya sudah mencoba untuk lebih mengenal dia supaya rasa benci ini berkurang tapi semua yang dia lakukan saya membencinya. apakah ini berdampak pada kesehatan saya? terima kasih",Mengatasi rasa benci berlebih terhadap seseorang,https://www.alodokter.com/komunitas/topic/benci6cac84,Depresi,1,0,0,0,0,0,0,0,0
"Selamat pagi, Dokter. Umur saya 22 tahun. Saya merasa putus asa, tidak percaya diri, mudah iri, tersinggung, marah (tapi lebih ke-diam), lebih suka berada di rumah, saya juga menghindari teman-teman dan keluarga, bahkan sosmed, alasannya takut ditanya tentang pekerjaan, karena saya sekarang menganggur sudah lama. Sering mengatai diri sendiri bodoh, mudah panik dan gelisah (itu membuat saya gemetar, keringat dingin keluar, jantung berdetak kencang, tidak bisa berpikir jernih, bahkan kepala sampai pusing), sering mengulangi pekerjaan yang sedang di kerjakan (karena takut salah), sering mengingat masalah di masa lalu (karena banyak masalah yg saya rekam dalam otak seperti perdebatan orang tua yg sekarang sudah bercerai tapi ayah yg masih belum bisa merelakan selalu melihat sisi buruk ibu saya dan bahkan mengatai hal2 yg buruk dihadapan saya dan itu membuat saya menangis diam² karena seolah ibu saya tidak bisa berubah). Pernah melukai tangan sendiri (seperti menggesekkan tangan ke tempat yg kasar hingga terluka), pemikiran untuk mengakhiri diri sendiri beberapa kali terlintas tapi saya lgsg menepisnya dan berujung hanya bisa menangis dan menangis. Jika saya sedang dalam mood yg baik, ya baik banget tapi kalau sedang down ya down banget. Yang saya tanyakan apakah saya termasuk orang yg depresi?","Sering merasa putus asa, tidak percaya diri, mudah iri, tersinggung, marah, gemar menyendiri, menghindar dari hubungan sosial, merasa bodoh, mudah panik dan gelisah,",https://www.alodokter.com/komunitas/topic/apakah-saya-depresi-de2381,Depresi,0,0,0,1,0,0,1,0,0
"Dok, saya penderita depresi. Lalu dokter saya menyarankan untuk menjalankan beberapa terapi, apakah saya harus menjalani terapi tersebut atau bagaimana untuk kesembuhan depresi saya",Terapi yang perlu dilakukan saat mengalami depresi,https://www.alodokter.com/komunitas/topic/depresi-dan-terapi,Depresi,0,0,0,0,0,0,1,0,0
"Halo dok saya cewe umur 25 sudah menikahKetika seseorang sering disalahkan disudutkan sampai mengalami kekerasan fisik dan non fisik dan menyalahkan diri sendiri merasa dan tdk dihargai...tidak nafsu makan badan sllu terasa lesu dan tdk brsmngt ,, mudah nangis dan berfikiran untuk bunuh diri ..apakah ini trmsuk depresi??","Sering menyalahkan diri sendiri, merasa tidak dihargai, tidak nafsu makan dan berfikiran untuk bunuh diri apakah gejala depresi?",https://www.alodokter.com/komunitas/topic/gangguan-mental76ddd8,Depresi,1,0,0,1,0,0,0,0,0
"Halo doc, saya hampir setahun ini mengalami sulit tidur. Karena pandemi merubah 100% kehidupan saya. Tekanan financial, problem keluarga membuat saya tertekan. Saya sering menangis, saya marah kecewa juga dengan keluarga. Saya sempat bangkit, berusaha berpikir positif tenang, melakukan hal hal yang lebih baik. Namun perasaan ini dibeberapa bulan terakhir datang kembali, hingga berat badan saya turun 4kg. Ini karena ada permasalahan terkait masa lalu saya, yang saya benci. Saya marah kecewa menangis sedih, sampai saya asma. Saya mengurangi bertemu teman, masih suka bertemu tapi jarang, jika ada kesempatan pun saya menolak. Apakah ini gejala gangguan kecemasan ? Bagaimana cara mengatasinya? Apa saya perlu seorang ahli?","Sulit tidur, mood swing, berat badan turun drastis, asma, dan gemar menyendiri ",https://www.alodokter.com/komunitas/topic/ciri-ciri-depresi-gangguan-kecemasan-dan-langkah-mengatasinya-,Depresi,1,0,0,1,1,0,1,0,0
"Alo dok, saya izin bertanya mengenai kondisi saya yang kalau kambuh, hati berasa kyk diremuk, kadang sampai menggigil walau ngga parah, insecure dan degdegan jantung sampai terasa banget, terkadang cemas, menyalahkan diri sendiri, berkeringat berlebihan, ngga bisa kontrol tangis tawa dan amarah dan saking ngga terkontrolnya itu bisa benar-benar berlebihan tanpa alasan yang jelas, kyk bisa dari yang lagi biasa aja terus tiba-tiba bahagia banget lalu sepersekian detik mendadak nangis dan merasakan kesedihan yang mendalam, terus tiba-tiba marah sendiri dan bisa balik tertawa dalam waktu yang singkat, gejala itu bisa balik lagi, perasaannya campur aduk. Suka kebingungan sendiri dan bikin saya jadi merasa benar-benar sendirian, ngga bisa fokus terhadap hal yang ada di depan mata, bisa yang ngga mau ngelakuin hal apapun. Kalau tubuh saya luka, bahkan luka nya ngga terasa sakit sama sekali. Saya juga hilang selera makan seolah saya ngga lapar lagi.Ada apa dengan diri saya dok??Jujur saya capek dan ngga tau harus bagaimana..","Hati terasa remuk, menggigil, insecure, jantung berdebar, cemas dan tidak bisa kontrol amarah",https://www.alodokter.com/komunitas/topic/apakah-saya-depresi--apakah-mental-saya-bermasalah--ada-apa-dengan,Depresi,0,0,0,0,0,0,1,0,0
"saya membenci diri saya sekarang, depresi dan takut bertemu teman dan bersosialisasi. Saya setengah gila, padahal dulu saya percaya diri dan suka memotivasi orang lain juga sangat bersyukur atas keadaan saya, dan juga saya merasa diri saya jenius dan banyak yang memuji demikian.Bagaimana saya bisa melanjutkan hidup?Saya bahkan belum menyelesaikan apa2 dalam hidup termasuk kuliah. Saya kuliah sudah 6 tahun dengan bersusah payah sambil bekerja. Dan sekarang saya tidak punya pekerjaan sejak 2020, banyak hutang dan kelaparan berhari-hari.","Membenci diri sendiri, depresi, dan takut bersosialisasi",https://www.alodokter.com/komunitas/topic/saya-membenci-diri-saya-sendiri,Depresi,0,0,0,1,0,0,0,0,0
"Shalom dokter, Bagaimana mengatasi depresi karna kecewa dan gagal yg sudah berdampak pada tidak bisa Fokus dan linglung yg semakin memperburuk depresi saya.. apa langkah yg harus saya perbuat? Atas pertolonganya saya ucapkan terimakasih banyak. Gbu","Cara mengatasi depresi, tidak bisa fokus, dan linglung",https://www.alodokter.com/komunitas/topic/kegiatan-seperti-apabl-yg-harus-saya-lakukan-keluar-dari-depresi,Depresi,0,0,0,1,0,0,0,0,0
"selamat pagi, dok. saya berumur 17 tahun dan saya merasa memiliki penyakit mental. saya takut untuk self diagnose sendiri. saya sering kali merasa cemas tanpa sebab, saya selalu merasa ketakutan akan hal kecil, dok. terkadang saya juga tidak bisa membedakan yang mana yang nyata yang mana yang hanya ilusi dari mimpi, saya baru sadar jika saya bercerita namun tidak sesuai dengan fakta. saya juga sering mengalami sesak nafas jika saya panik akan sesuatu. saya selalu takut tidak memiliki teman dan jika ada hal kecil yang salah saya bisa menangis. saya takut akan bentakan, suara keras, langkah kaki, dan hal-hal kecil yang seharusnya tidak perlu ditakuti. saya selalu bilang hati saya lembut makanya saya gampang menangis, padahal dok saya takuut. saya takut akan diri sendiri. menurut dokter saya kenapa ya. saya akan sangat senang jika dokter membalas pertanyaan saya. terima kasih 🙏🏻","Penyebab merasa cemas tanpa sebab, ketakutan dan mudah sedih",https://www.alodokter.com/komunitas/topic/saya-merasa-memiliki-mental-illness,Depresi,0,0,0,0,0,0,1,0,0
"Siang dokter, akhir akhir ini saya mengkonsumsi lexotan tablet dengan dosis 1-2 X sehari untuk sebelum tidur. Terkadang saya mengkonsumsinya dengan meminum wine.\u003cbr\u003eUntuk obat ini saya tidak dapatkan dari resep dokter, dikarenakan saya tinggal di luar negeri, jadi Lexotan masih sangan bebas dijual.\u003cbr\u003epertanyaannya, setelah mengkonsumsi obat ini, saya memiliki perubahan mood swings, depresi, terbata bata saat berbicara. linglung, mudah lupa, dan tidak memiliki gairah di saat bangun tidur.\u003cbr\u003eTeman teman saya melihat perubahan yang sangat signifikan.\u003cbr\u003enamun saya tidak bisa terlepas atau berhenti untuk mengkonsumsinya..\u003cbr\u003eApakah hal ini memiliki efek samping yang fatal kedepannya? Dan apakah obat ini bisa saya bawa ke Indonesia, dikarenakan saya tidak bisa berhenti mengkonsumsinya..",Efek samping konsumsi obat benzodiazepin,https://www.alodokter.com/komunitas/topic/lexotan-tablet,Depresi,0,0,0,0,0,0,0,0,1
"alodok...sya wnita 30th,6th lalu sya mnikah dan sring mnglami kdrt,bhkan bsa dikata setiap hri mngalami,slain itu psngan sya sering gonta-ganti perempuan..dlm kdaan hamil,hrus bkrja dan mnglami kjdian\"" yg jls mmbuat mental keganggu..dan skrng sya sdh punya psngan lain,rasa trauma itu sering muncul,kya mimpi bruk,insomnia,mual,mmbhas\"" kjdian yg sudah,emosi ga kekontrol..krn blm lama ini psngan sya smpat punya wil..sebaiknya gmn yaa dok terapinya..trmksh","Penanganan trauma, insomnia, dan emosi yang sulit di kontrol",https://www.alodokter.com/komunitas/topic/trauma-yg-membuat-pikiran-tdk-tenang,Depresi,1,0,0,0,1,0,0,0,0
"Selamat sore dokter,Beberapa hari yang lalu, terlintas dipikiran saya mengenai sesuatu..Kejadiannya sekitar saya menginjak kelas 2 smp, saat itu tiba tiba ada seseorang mengajak saya kenalan.. yang saya tau dulu dia itu saudara dari sahabat saya, saya merasa jatuh cinta dengan dia.. tapi dari dulu saya merasa ada yang janggal dengan sosok pria ini..Saya merasa kalau sosok ini tidak nyata, dan beberapa hari ini saya kepikiran kalau memang sosok ini hanya imajinasi saya.. saya merasa memiliki gangguan pada mental saya, dan semakin hari merasa makin buruk.. dan saya berfikir apakah selama ini kejadian yang saya alami itu tidak nyata? Apakah ada yang salah dengan saya?",Merasa memiliki pacar khayalan dan tidak nyata,https://www.alodokter.com/komunitas/topic/apakah-saya-baik-baik-saja-,Depresi,0,1,0,0,0,0,1,0,0
selamat sore dokmaaf dok saya mau tanya beberapa waktu belakangan ini saya sedang strugle dengan mood saya yang cenderung ke murung dengan kondisi ini saya seperti hilang nafsu makan walaupun dalam kondisi lapar saya sering memilih untuk skip makan apa ini termasuk ke gangguan pada pola makan atau bagaimana ya dok? dan metode penanganan seperti apa yang diperlukan?,"Sering melewatkan waktu makan saat sedang merasa murung, apakah merupakan gangguan?",https://www.alodokter.com/komunitas/topic/masalah-pada-pola-makan,Depresi,0,0,0,1,0,0,0,0,0
"Halo dokter. Beberapa hari belakangan ini saya merasa pola hidup saya lebih berantakan dan saya selalu bingung untuk melakukan hal penting yang harus dilakukan. Akhir2 ini juga saya jadi lebih cepat sensitif dan kalau ada masalah yang benar-benar mengganggu dan bikin sakit hati pun selalu berkeinginan untuk mati meskipun saya tidak berani melakukan percobaan bunuh diri karena masih ingat Tuhan. Selain itu, di malam hari tidur saya berantakan tapi setiap perjalanan saya tidur lebih nyenyak dibanding biasanya. Dan lagi di pagi, siang, dan sore hari saya tidur terus dan merasakan lelah. Apakah mental saya terganggu?","Bingung dalam menentukan prioritas, menjadi lebih sensitif, sering terpikir untuk mati",https://www.alodokter.com/komunitas/topic/apakah-gangguan-mental-,Depresi,0,0,0,1,0,0,0,0,0
"halo dok, mau cerita tentang keluhan saya. minggu minggu ini hati saya sering sakit dok. sakitnya seperti ngilu gitu kayasakit hati diputusin sama pacar. tapi serius dok sakitnya kaya gitu. berlangsung 3 hari terakhir sampe sekarang. sakitnya setiap 1 menit pasti berasa ngilu gitu bukan seperti biasanya. apalagi memikirkan sesuatu yg bikin saya sedih itu sakitnya lebih kerasa dok. ini kenapa ya dok? sebelumnya saya selfdiagnose seperti mengalami depresi (ingin melukai diri sendiri) tapi apakah sakit hati ini mempengaruhi hal tersebut atau bisa jadi gejala yg lain ya dok?",Penyebab hati sering terasa ngilu,https://www.alodokter.com/komunitas/topic/hati-saya-terasa-sakit-ngilu,Depresi,0,0,0,1,0,0,0,0,0
"Hallo dok, saya tinggal di keluarga yang hanya dalam beberapa menit saja pertengkaran hebat bisa terpicu. Mungkin karena ayah saya yang terlalu agresif atau karena ibu saya yang suka ceplas-ceplos. Pertengakaran itu hal yang biasa, tapi walau gitu saya gak bisa terbiasa. Setiap ada pertengkaran walau saya tahu itu masalah mereka, saya yang mendengarkan merasa sangat frustasi, perut saya jadi tidak enak, dan tubuh saya merasa sangat berat. Saya gamau liat mereka lagi, untungnya pikiran untuk \""bunuh diri\"" tidak pernah datang, bagaimana cara saya menghadapi ini ya dok?",Bagaimana cara mengatasi frustasi karena melihat pertengkaran orangtua?,https://www.alodokter.com/komunitas/topic/bagaimana-cara-menangani-frustasi-karena-pertengkaran-orangtua-,Depresi,1,0,0,1,0,0,0,0,0
"Saya berumur 18 tahun tahun ini, saya bbrp bulan terakhir sering nangis g tau penyebabnya, sering merasa capek gatau kenapa, kadang kadang seneng kadang dakng lgsg merasa males ngapa\"" in seharian cuma dikamar, kadang juga tiba tiba produktif, mudah sedih (melihat kucing lapar lgsg nnagis) sering sakit kepala juga, jujur sy akhir\"" ini jg banyak pikiran sih, itu kenapa ya dok? apaakh stres atau depresi atau kenapa?? Sekian terimakasih",Apakah depresi dan stres sama dengan bipolar? Apa penyebabnya?,https://www.alodokter.com/komunitas/topic/gangguan-depresi-dan-stres-apakah-sama-dengan-bipolar--apa-penyebabnya-,Depresi,0,0,1,1,0,0,1,0,0
"Halo dok, saya seorang perempuan berusia 23 tahun. Sejak beranjak remaja saya menjadi sulit berkomunikasi dengan keluarga, sampai sekarang tidak bisa diajak bicara baik-baik. Saya selalu merasa marah saat diajak bicara. Saya tinggal bersama nenek dan kelurga besar dalam satu rumah, tidak dengan orang tua. Nenek saya sangat sayang kepada saya, begitupun yang lain selalu bersabar menghadapi sikap saya. Semakin saya perhatikan yg terjadi kepada saya adalah adanya perasaan seperti tidak suka kalau keluarga menganggap saya anak yang baik... Saya tidak suka jika dibanggakan, dipuji, saya merasa terbebani oleh hal itu. Akibatnya saya selalu berperilaku buruk terhadap mereka. Mohon dokter, apa yg saya perlu lakukan... Saya sudah mencoba berulang kali untuk berubah tapi hasilnya selalu gagal",Malas untuk berkomunikasi dengan keluarga,https://www.alodokter.com/komunitas/topic/saya-tidak-mau-bicara-dengan-keluarga,Depresi,1,0,0,1,0,0,0,0,0
