Curhat,Judul,Link,Topic,Keluarga,Percintaan,Anak Remaja,Pengembangan Diri,Trauma,Phobia,Masalah Emosi,Bullying,Bukan Psikologi
halo dok siswa kelas 2 tujuan mimpi merasakan kelegaan menggores tangan suka tidur mengurung kesulitan bersosialisasi mudah sakit pusing tempramen buruk 6 7 tua bertengkar menarik pertemanan sadar kesulitan bersosialisasi beradaptasi dilingkungan nilai turun drastis turun 3 peringkat 34 dimarahi disakiti fisikpun dituntut memiliki nilai bagus diarahkan bidang bagus didalamnya pertemanan dibatasi mencoba berteman hingga terbiasa topeng diam diam menangis kadang kadang tertawa benar benar hambar 5 4 terganggu suara berisik keras keras benar benar mengusik nyaman berawal diklat dipanggil angkatan kakel jam 10 malam hingga 2 pagi mewajibkan asrama senioritas kakel teriak ditujukan tubuh merespon berhenti aktifitas gemetar suhu tubuh menurun nyaman pendengaran tajam suara berisik membuat mood buruk kakel respon tubuh asrama menganggu nyaman sebatas memiliki tujuan sih dok,"Tidak punya tujuan hidup, tidak punya mimpi, dan respon berlebihan pada suara berisik",https://www.alodokter.com/komunitas/topic/tidak-punya-tujuan-hidup--tidak-punya-mimpi--dan-respon-berlebihan,Kesehatan mental,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
hallo dok dok halusinasi ketakutan kejang penyebabnya yah dok mohon penjelasan nya dok sembuh mohon bantuan iya dok,"Penyebab sering halusinasi, ketakutan, dan kejang",https://www.alodokter.com/komunitas/topic/konsultasi-284010,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
halo dok ray umur 16 bertengkar teman dok 3 penyebabnya cemburu aman posisi teman memang sedari awal mood lelah sikap cowo suka membuat lelah bertentangan kewajiban wktu bertengkar teman marah percaya katakan berpikir sahabat mendampingi dalam sulit memblock nomor teman omongan menyakitkan malamnya tenang suka bilang cht teman cwe kagum kagum kan kewalahan amarah timbul seburuk hingga lelah sikap bunuh kuat dok wktu bunuh bunuh besokannya teman bilang mungkin penyakit mental bsd membayari konsultasi konsultasi dok bingung keadaan tua menyepelakan menganggap stress mama dok bilang parah saay dlm sehari emosinya berubah ratusan kadang marah banget galama sedih sorenya seneng mama bawa psikolog dok gapernah ksh mama penyakit mental engga kira kira ceritakan dok lakukan isi otak slalu berguna mati beban,Emosi tidak stabil dan ada keinginan bunuh diri,https://www.alodokter.com/komunitas/topic/susah-dalam-mengendalikan-emosi,Gangguan mental,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
selamat sore dok keluarga mudah depresi menghadapinya awalny mungkin sabar melukai terbawa emosi deperesi dok mengalami,Apakah bisa menjadi depresi juga ketika sering menghadapi keluarga yang depresi?,https://www.alodokter.com/komunitas/topic/apakah-ketika-kita-menghadapi-orang-depersi-bisa-juga-menjadi-depresi-,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hallo dok menderita erotomania obat minum benar2 sembuh,Obat untuk penderita erotomania,https://www.alodokter.com/komunitas/topic/penderita-erotomania,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dok menjalin ldr menuntut melakukan apapun keinginannya bergadang chating larut malam sakit barulah mengininkan tidir awal dicuekin mempersalahkan meskipun sepele sehat mengontrol emosi menangis sakit kepala melamun linglung sakit hati kenyamanan chat dihantui ketakutan takut salah membalas dalam perkataan ganjal psikis,"Tidak bisa mengontrol emosi, sakit kepala, dan ketakutan ketika menjalin hubungan jarak jauh",https://www.alodokter.com/komunitas/topic/tidak-bisa-kontrol-menangis,Gangguan mental,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dok sedih kesal menyakiti menyayat tangan memukul mukul kepala menjedukan kepala tembok terkadang perasaan bunuh memiliki gangguan mental,Kebiasaan menyakiti diri sendiri saat sedang ada masalah,https://www.alodokter.com/komunitas/topic/kebiasaan-menyakiti-diri-sendiri,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
malam dok fany umur 19 dokkenapa nahan menangis kecewa meledak kepala sakit dada sesak badan kaya gemetar tremor sakiti ketakutan berlebih cemas berlebih bunuh ketawa sediri bengong perasaan teriak kencang menangis kejer crita teman dipercaya kan berantem pacar ninggal in jarang kabarin batalin janji ketemuan tepatnya rapi selesai masak dibawa pentingin temannya game bukannya diselesaikan ditinggal tidur ngegame satunya teman cerita melakukan apapun feedback omongan manis diucapkan actionnya mohon dibantu dok kuat,"Sakit kepala, dada sesak, badan gemetar, menyakiti diri, dan merasa ketakutan ketika menahan tangis dan kecewa ",https://www.alodokter.com/komunitas/topic/stress0284e4,Gangguan mental,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
halo dokter npsaya wanita 31th hamil 4hari mengurung kamar menangis sejadi2ny tidur terbangun menangis telinga berisik mengobrol bunuh dn susah makan tindakan medis lakukan iya dok terimakasih,"Sering menangis, mengurung diri di kamar, dan ingin bunuh diri saat sedang hamil",https://www.alodokter.com/komunitas/topic/apakah-saya-harus-ke-psikiater--,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
halo cemas mendengar aneh diluar kepala membisikan aneh negatif takut mendengar berhalusinasi kejadi menghantui malam menangis menjambak rambut memukul dada tangis buntu usaha sembuh sia sia melukai tubuh apapun menyayat membenturkan kepala ketembok meminum obat obat diluar resep dokter hingga melakukan sakit nya suara suara halusinasi parah wajar memang berakhir takut,Cemas dan takut berlebihan saat mendengar hal yang mengganggu,https://www.alodokter.com/komunitas/topic/selfharming-wajar-,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hallo dok wulan umur 16 melihat mengalami perasaan sakit terluka lakukan salah menimbulkan mengungkapkan perasaan membuat hati sedih sakit pergi menjauh terluka menyakiti memutuskan bunuh melakukan cintai kenyamanan pergi kira kira mengalami depresi iya dok sayanya negatif thinking terima kasih dok,Merasa selalu terluka dan suka menyakiti diri sendiri,https://www.alodokter.com/komunitas/topic/mental2b34a9,Gangguan mental,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
selamat siang dok sembuh memang memiliki gangguan mental penyakit halusinasi mood aneh mood suka turun berfikir bunuh benci laki laki adil dalam mood pagi bahagia senang siang mood sedih sore mood stabil malam terpuruk mengingat masalalu membenci gila dok kadang percaya kadang membenci keadaan kadang ketawa mengingat indah kadang membenci indah gila dok,"Mood naik turun, berpikiran untuk bunuh diri, dan merasa benci dengan semua orang",https://www.alodokter.com/komunitas/topic/apakah-sy-punya-gangguan-mental-atau-tidak,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
halo dok dok orangnya suku memaksa otak berkahayal ketahui misalkan mrlakukan otak memikirkan jado berasa dalam otak dok,Sering berkhayal hingga menyebabkan gangguan dalam membedakan realita dan khayalan,https://www.alodokter.com/komunitas/topic/dampak-berkhayal,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
halo dok kecil terangsang melihat tersiksa membayangkan tokoh suka disiksa ditenggelamkan kedalam air dipanah mengerti apapun hasrat seksual menyukainya scene film karakter tersiksa sekarat membayangkan kecil hingga mengerti hasrat seksual senang melihat scene tersiksa sekarat mengulang ulang scene membayangkannya salah dok kelainan sahabat ceritakan bilang aneh lakukan,Merasa terangsang saat melihat atau membayangkan adegan seperti disiksa,https://www.alodokter.com/komunitas/topic/ketertarikan-seksual,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hallo dok wanita berusia 22 tumbuh dikeluarga harmonis semenjak ayah sakit 2018 berubah ibu ayah bertengkar menerus ayah mudah tersulut emosi begitupun ibu kecil kadang dipermasalahkan membuat neraka npsaya pribadi ceria berubah drastis suka diam cemas suka tersinggung suka menangis tiba2 putus asa bercerita memang bercerita dirumah orangtua npperasaan hampir 3 rasakan berpikir lelah mental keadaan perasaan parah 2 dititik membenci npapakah mengalami depresi memang stress keadaan dirumah,"Kepribadian berubah drastis menjadi lebih suka diam, selalu merasa cemas, menangis tiba-tiba, dan merasa putus asa",https://www.alodokter.com/komunitas/topic/apakah-saya-mengalami-depresi-b197b0,Gangguan mental,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dok mental sd sedih dimarahin menyendiri ngiring kamar bicara kain bantal dimarahin ditekan serik teriak kayak kesurupan gak dngar meraka bicara disinggung tertekan stress triak kayak gila tahapan sedih suka membuat sedih maksudnya kayak senang menangis dimarahin dibuat stress bingung dok menangis parah habis kayak nikmatin sedih nya,Sering berteriak saat dimarahi atau sedang merasa tertekan,https://www.alodokter.com/komunitas/topic/depresi79a76b,Gangguan mental,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
halo setahun keluar pekerjaan malas sulit banget mengerjakan skripsi cari kerja suka berpikir merencanakan plan a b c kerjakan harapan akibatnya ngapa pikiran suka cemas ngebayangin suka bersih bersih ngerjain to keep my mind occupied terkadang baca depression mental health suka relate self diagnose membuat emosi down baca sad quotes rendah iri meluapkan emosi is this something that i fix malu banget bicara penasaran pandangan ahli berlebihan,"Merasa malas, memiliki banyak pikiran, cemas, dan rendah diri",https://www.alodokter.com/komunitas/topic/gimana-kondisi-psikologis-saya-dok-,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dokter teman khayalan menghindar keramaian bermain teman khayalan eureka terimakasih dokter,Menghindar dari keramaian untuk bermain dengan teman khayalan,https://www.alodokter.com/komunitas/topic/teman-khayalan,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
membenci depresi takut teman bersosialisasi gila percaya suka memotivasi bersyukur keadaan jenius memuji melanjutkan menyelesaikan apa2 dalam kuliah kuliah 6 bersusah payah pekerjaan 2020 hutang kelaparan berhari,"Membenci diri sendiri, depresi, dan takut bersosialisasi",https://www.alodokter.com/komunitas/topic/saya-membenci-diri-saya-sendiri,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
shalom dokter mengatasi depresi kecewa gagal berdampak fokus linglung memperburuk depresi langkah perbuat pertolonganya ucapkan terimakasih gbu,"Cara mengatasi depresi, tidak bisa fokus, dan linglung",https://www.alodokter.com/komunitas/topic/kegiatan-seperti-apabl-yg-harus-saya-lakukan-keluar-dari-depresi,Gangguan mental,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mood berubah dng ekstrim terkadang senang hingga berhalusinasi melihat bunga pajangan rumah berdansa2 tiba2 hampa kesepian menangis alasan mendengar suara2 memaki memarahi ketakutan hingga tangan gemetar terkadang bersikap impulsif tiba2 marah bicara menghancurkan gelas selesai minum alami gangguan,Mood berubah secara ekstrim dan berhalusinasi,https://www.alodokter.com/komunitas/topic/apakah-mood-swing-yang-ekstrim-merupakan-suatu-gangguan-,Gangguan mental,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dok pikiran negatif mencelakai lihat pisau vas lain-lain terlintas pikiran benda mencelakai msih hati salah menahan nya wktu kecil mencelakai kakak sengaja 2x pertma mendorong nya got kaki nya terluka terkena pecahan keong 2 brmain mndorong tembok hingga bibirnya berdarah hngga sekrang msih bekasnya dn mlakukan sdh lupa bgaimna emosi dok memiliki sifat psikopat berbahaya,Sering mempunyai pikiran negatif untuk mencelakai orang lain,https://www.alodokter.com/komunitas/topic/dok-saya-sering-berfikiran-negatif--ada-rasa-ingin-mencelakain-orang,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
halo dok umur 16 berumur 9 merasakan aneh mengulang ulang lakukan wudhu cenderung membasuh mengalami ketakutan berlebihan peristiwa kecelakaan mengerikan dengar berumur 11 mengenal meninggal bunuh takut seiring berjalan normal menginjak umur 15 tepatnya puasa kakak mencoba melakukan tindakan bunuh untungnya gagal takut berdampak berkali berpikir makan berhari begadang lain-lain tertekan sehari pertemanan keuangan pendidikan percintaan keluarga masalahnya sahabat mental mengerti benci melihat perlahan lahan takut bersosialisasi cenderung mengasingkan percintaan beruntung menyukai takut menjalin insecure curiga menerus lelah melupakan pendidikan malas kehilangan harapan keluarga utuh benar benar gengsi sedih bercerita menambah beban memikirkan mengerikan marah marah membentak menangis diam diam sepele,Sering mengulang kegiatan yang sudah dilakukan dan ketakutan berlebihan,https://www.alodokter.com/komunitas/topic/merasa-sedih--takut--dan-cemas,Gangguan mental,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
halo dok hampir setahun mengalami perasaan nyaman muncul aktif dalam grup kelas menerus mencoba menghindari kontak grup cemas deg2an gemetar lemas keringat dingin menulis singkat grup absen memilih melalu personal chat guru disaat siswa guru bersangkutan berdiskusi grup mencoba melawan perasaan nyaman berakhir menangis sesak alasan memang teman teman sekelas membuat muncul grup pikir bersifat berefek salah efeknya alami trauma psikis terganggu iya mengatasi dok mengganggu aktivitas daring tipe takut berbicara publik cenderung suka mengajar teman teman sekelas dibeberapa kesempatan semenjak kejadian mohon penjelasan bantuannya dok terima kasih,Takut untuk aktif dalam grup kelas dan berbicara di depan publik,https://www.alodokter.com/komunitas/topic/takut-untuk-aktif-atau-menulis-teks-singkat-di-grup,Gangguan mental,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dok remaja berumur 17 kesepian suka menemani suka bersosialisasi menghindar canggung ajak berbicara benci tua nyaman ajak mengobrol menyendiri jarang keluar kamar suka keramaian benci kebisingan sulit tertawa lepas melihat lucu mengekspresikan emosi benar tertawa melihat anggap lucu ditertawakan detik tertawa detik berikutnya terdiam wajah datar mudah marah tersinggung kecil kuat diam meremehkan menyakiti perasaan dalam kamar meluapkan emosi menangis mendoakan keburukan kesal melemparkan barang barang puas meluapkan emosi tahan menit menangis emosi reda selesai berpikir jawab dok mental,"Merasa kesepian, tidak suka bersosialisasi, dan sulit tertawa lepas ",https://www.alodokter.com/komunitas/topic/sulit-tertawa-lepas-,Gangguan mental,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
dok emosi sulit kontrol meledak mengeluarkan kasar malas terusan kesal marah sepele dimata menjengkelkan kunjungan teman tolak takut menyakiti hati pendiam muncul takut faktor faktor penyebab meledak ledak takut muncul depannya teman menyebut moody an memang suka tertawa bercanda risih mood pendiam,Emosi menjadi sulit di kontrol dan malas bertemu dengan orang lain,https://www.alodokter.com/komunitas/topic/gangguan-psikologis-f1ee3b,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
malam dok 1 dimarahin orgtua pilih kasih atao dikit jengkel kesel nngis jerit jerit kdg kesurupan kejang kejang inginnya menyendiri kamar makan tdr mkn tdr pergi main teman teman pergi sedih menangis sholat mandi makan kdg menangis hati gelisah bdn lemes pgnnya tidur uang smngt kdg suka bunuh udh pegang piso benda tajam udh dibawa kesana ktnya apa-apa saran dr krg suruh bawa psikolog tua saran nya iya,"Mudah marah, menangis hingga menjerit, kejang, suka menyendiri, dan gelisah",https://www.alodokter.com/komunitas/topic/gangguan-pada-diri-,Gangguan mental,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
perempuan berusia 16 kecil senang sibuk mengkhayal tokoh dunia khayalan kuat karakternya pemeran utamanya sadar belasan karakter ciptakan impikan dunia nyata dapatkan sadar menciptakannya benar benar nyaman bahagia bersemangat dunia khayalan sisi kegagalan dunia nyata alami asyik dunia khayalan melanjutkan nyata menemukan kebahagiaan dunia nyata mengontrol teman imajiner muncul alur kompleks a b c mengisi pikiran memikirkan merindukan bergantung salah tokoh laki laki menemani sedih bahagia salah dok,Memiliki dunia khayalan sampai tidak bisa mengontrol kapan waktunya untuk muncul,https://www.alodokter.com/komunitas/topic/teman-dan-dunia-khayalan,Gangguan mental,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
halo dok pendapat berminggu malas malam insomnia ditanya menjawab mengerti keadaan depresi gangguan mental,"Ingin terus menyendiri, malas berinteraksi dengan orang lain, hingga sulit tidur",https://www.alodokter.com/komunitas/topic/gangguan-mental-membuat-orang-lain-terganggu,Gangguan mental,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
halo dok menceritakan alami perkenalkan berusia 18 kuliah semester 2 keluhan dimulai kecil kelas 1 sd adik laki laki ayah perhatian mengabaikan hingga ayah perilaku ayah acuh didikan keras menggunakan kekerasan fisik membuat enggan rumah mengobrol tua hingga ibu membelikan boneka mengobrol boneka boneka kamar senyum menangis boneka kmr terjatuh kasur lupa menyimpan kekerasan fisik tua ayah membuat tertekan setelahnya maaf terucap hingga menginjak kelas 4 5 sd terfikir bberapa bunuh lelah takut bunuh melukai tangan benda benda tajam menggores gores menangis terpuruk lakukan hingga disaat terpuruk sosok ayah keras melakukan kekerasan fisik membuat sosok ayah ayah bknlah cinta luka ayah memukul menggusur adik marah lewati penuh lelah hingga smp pindah kamar lantai lantai membuat nyaman menyendiri kamar teman bhkan anak tetangga takut bermain tua keras bhkn memarahi adik terdengar hingga rumah tetangga maka cenderung kamar melihat ayah membuat menangis ibu memasuki ayah keluarga wanita hingga melapor ibu ibu curhat kelas 2 4 kena marah salah sepenuhnya hingga memutuskan kabur rumah pda sekolah merasakan dada sakit menusuk hingga hampir menangis istirahat pakai tidur hingga pulang sekolah dada tertusuk hingga diperjalanan kabur bbrpa jalan hampir terjatuh sakitnya dada semenjak hampir dada tertusuk detak jantung 4 6 detakan sakit hingga lulus ibu meninggal dunia membuat terpuruk ibu wafat membongkar keburukan ayah terpuruk menyesal terbongkar ibu wafat terbongkar perilaku ayah ayah keras emosi adik kasian adik kecil ditinggal ibu ayah sebulan ibu wafat bertengkar ayah hingga sakit dada dalam tertusuk hampir bertengkar ayah sifat ayah disalahkan sadar membuat lelah perlakuan membuat mengalami hal1 terpuruk berlebih2 menyayat melukai self injury3 timbul bunuh diri4 nafsu makan hilang makan kadang nafsu makan banyak5 sulitnya tidur cenderung tidur hari6 terpuruk menangis tersenyum konyol gila7 hilangnya minat putus asa8 motivasi bertahan rendah9 lemas energi dalam melakukan aktivitas10 perubahan emosi drastis11 sulit berkonsentrasi mengingat sesuatu12 pesimis hal13 senang sedih14 malas berbicara suka berbicarasaya memeriksakan rumah sakit dianjurkan pergi psikolog ayah peduli mendengar anaknya dirujuk pergi psikolog google mengalami depresi bipolar mungkin jelasnya perihal sebenernya depresi bipolar harap dokter terimakasih dok,"Merasa terpuruk, suka melukai diri, dan timbul keinginan untuk bunuh diri",https://www.alodokter.com/komunitas/topic/gangguan-psikis6d99e6,Gangguan mental,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
halo dok benci menangis didepan sakit hati marah mengurung dikamar menangis menjambak rambut meredam emosi berfikiran bunuh beban dikeluarga teman dok mempercayai teman bercerita dirumah dimaki,Suka mengurung diri dan menangis sambil menjambak rambut untuk meredam emosi,https://www.alodokter.com/komunitas/topic/kesehatan-mentalfc6c61,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
siang dok fiqa umur 20 extrovert mudah bergaul mudah mencairkan suasana semenjak kelas 3 masuk kuliah 2 mengalami jerawatan parah hingga membuat percaya menanyakan wajah membuat sakit hati insecure keluarga menyalahkan bilang coba skincare muka parah menyuruh melarang melakukan menambah parah jerawat hubungannya suka ketemu ditambah corona merantau kuliah malang maret 2020 pulang kerumah pergi ketemu teman ketemu ditambah tugas kuliah menumpuk terkadang sanggup melakukannya kehaarusan lakukan membuat begadang begadang tidur cepat jam 1 malam dok tidur hingga pagi situ stress cerita kesiapapun teman bertengkar tua teriak teriak mengomeli efek begadang susah bangun lemes dipagi tua membangunkan teriak sholat subuh tidur tua mengomeli berkuliah dimulai 6 30 pagi harinya jumat salah dosennya ttidak masuk jam 6 30 memakai tidur tua mengecap bangun siang capek mendengarkan omelan berusaha mendengarkan ocehan diam menjawab dimmarahi dikatai sopan berusaha diam menjwab mengontrol emosi berbicara melawan menjawab omelan nada membentak spontan menjawab nada cap anak sopan santun menangis dibilang cengeng tukang menangis bilang anak pembantah tukang menangis membuat kabur rumah bunuh takut degan tuhan menghapus bunuh emosi terkontrol mudah marah mudah bahagia psikiater anak pergi dok bingung ngelakuin terimakasih iya dok baca curhatan,Tidak percaya diri karena mengalami jerawatan yang parah dan rasa stres karena sering diomeli orang tua,https://www.alodokter.com/komunitas/topic/rasa-stress-yang-membuat-emosi-setiap-hari-semakin-tidak-terkontrol,Gangguan mental,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
dok npsaya adik umur 14tahun kecanduan main game daring tingkah lakunya emosi nya terkadang terkendali mudah emosi mudah melakukan kekerasan adiknya mengobatinya lakukan,Mudah emosi dan melakukan kekerasan karena kecanduan main game online,https://www.alodokter.com/komunitas/topic/gangguan-mental-akibat-main-game-online,Gangguan mental,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
dok mahasiswa dosen perempuan masturbasi memang pelajaran membahas mahasiswanya dosen personal kelamaan mengarah permasalahan personal mahasiswa sakit masuk kuliah alibi konsultasi dosen menceritakan penyakitnha dosen perempuan mengidap penyakit kelamin dosen terganggu mahasiswa kerap memanggil panggilan video mahasiswanya detail penyakit berkaitan kelaminnya dosen meskipun diblokir nomernya sang dosen dok si mahasiswa mengidap penyakit ekshibisionisme mengalami gangguan mental mahasiswa agak anti sosial cenderung menyendiri,Penjelasan tentang gangguan ekshibisionis,https://www.alodokter.com/komunitas/topic/apakah-bercerita-tentang-penyakit-kelamin-termasuk-gangguan-seksual-,Gangguan mental,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
assalamualaikum dok tertekan kesepian keramaian menangis mendengar suara nada berpikir lingkungan perduli tuh gatau dok pikiran pulang mengontrol emosi berpikir mencoba,Merasa tertekan dan kesepian ketika di keramaian,https://www.alodokter.com/komunitas/topic/gangguan-sikis,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dok mendengar membaca berbau motivasi depresi capek baca em em terkadang paksakan stress muncul gejala gejala depresi em 6 em kadang baca motivasinya cemas perasaan depresi mengingat menerapkan motivasi motivasi 6 capek down tipikal udh semangat banget overthinking tipe mikirnya mendalam now playing nppadahal memotivasi bawaannya capek down overthinking,Setiap mendengar atau membaca tentang hal motivasi selalu merasa depresi,https://www.alodokter.com/komunitas/topic/setiap-mendengar-atau-membaca-tentang-hal-hal-yang-berbau-motivasi-,Gangguan mental,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
selamat pagi dok memegang benda tajam berfikir menusuk tsb berfikir menusukkan nya mama adik iya dok psikopat pikiran dok berfikir negatif berpengaruh dok mengatasi nya iya dok berpengaruh takut dok berfikiran menerus mohon solusinya iya dok butuh banget pelajar dok terimakasih,Ketika memegang benda tajam selalu berpikir untuk menusuk orang,https://www.alodokter.com/komunitas/topic/ada-apa-dengan-saya-16a806,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
selamat malam dok ibu istri depresi tekanan cacian terabaikan sayangi berfikir mati bunuh mencoba bunuh dok,"Berpikiran untuk bunuh diri ketika depresi, mendapat tekanan, dan terabaikan",https://www.alodokter.com/komunitas/topic/ketika-dapat-tekanan-dan-merasa-terabaikan-ingin-bunuh-diri,Gangguan mental,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
halo dok april umur 17 tahunsaya share alami bertengkar ayah pribadi tertutup pribadi periang teman menyebut bahagia virus bertengkar ayah keras benci keluar rumah dunia jijik tatapan laki laki mengenalnya suka ruangan gelap menyendiri ditinggal berbulan keluarga alhasil rumah benar benar saudara menginap muak benci melihat wajahnya suka ditemani keluarga terdekat kira kira iya dok,Sering bertengkar dengan orang tua dan menjadi pribadi yang lebih tertutup,https://www.alodokter.com/komunitas/topic/kenapa-saya-cenderung-sangat-membenci-ketika-seseorang-ingin-menemani-saya-,Gangguan mental,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
selamat siang dok andi umur 15 bangku kelas 10 mengalami panic attack susah bernafas emosi terkontrol menangis mood swing overthinking pikiran suicide hampir mengalami kelas 8 smp umur 13 umur 13 suka menyakiti bulimia kira puber parah mengalami insomnia setahun dihitung tidur tenang dihampiri pikiran suicide mens lancar jujur cerita benar benar percaya orangtua orangtua dokter takut menganggap berlebihan beribadah sd kelas 3 orangtua ribut melibatkan fisik mama selingkuh hampir cerai smp kelas 9 menyadari papa main perempuan mama menyalahkan kesalahan perbuat adik bolos pelajaran bilang gak kecil gak gede kakak kasih adikmu benar marah membanting barang menangis badan tremor tipe anak berani gampang takut manapun mengatasinya iya dok lelah dok mohon maaf terkesan berlebihan terima kasih,"Mengalami panic attack sampai susah bernapas, emosi tidak terkontrol, dan sering menangis",https://www.alodokter.com/komunitas/topic/bagaimana-cara-mengatasi-emosi-tidak-terkontrol--panic-attack--dan-suicidal,Gangguan mental,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
hallo malam dok mahasiswi semester 8 umur 21 disini rasakan pandemic notice bahwasannya mengalami parno berlebihan melakukan praktikum presentasi lain-lain membuat tremor kencang berdebar kencang rilex rasakan pandemic bermunculan internal dirumah ekonomi pendidikan pertemanan membuat parno berdebar kencang tibatiba hingga wanita ansos semenjak pandemi aktif media sosial desember mengalami cyberbullying twitter iya fangirl fangirl twitter kena cyberbullying kronologis nya lumayan dr 25 desember hingga januari pertengahan cyberbullying nya tuduh akun kosong akun bodong 4 membuat keluar kamar 2 menangis berdebar kencang tremor makan dok mengalami gangguan kecemasan kesini mengalami berdebar kencang tibatiba kuliah daring main hp melakukan aktivitas lain-lain terima kasih dok,Mengalami gangguan kecemasan karena cyber bullying,https://www.alodokter.com/komunitas/topic/kecemasan869057,Gangguan mental,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
pembantu menyimpan barang ayah kemeja celana dalam kaos baju masuk kamar orangtua diam diatas kasur bengong tersenyum ketahuan barany ayah bilang terselip maaf,Kebiasaan mengambil barang miliki orang lain dan tersenyum sendiri,https://www.alodokter.com/komunitas/topic/apakah-ini-adalah-gangguan-kejiwaan--,Gangguan mental,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dok bbrapa tertekan lelah capek emosi drmah berantem tringat hal2 buruk lakuin ktika berantem menangis dirumah takut setiao mengingat ekspresi ibu marah budhe budhe orgnya gampang nyuruh galak takut mempublik melakukan butuh psikolog terimakasih,"Merasa tertekan, lelah secara emosi, dan teringat hal-hal buruk dari orang lain",https://www.alodokter.com/komunitas/topic/apakah-butuh-konsultasi-psikolog-,Gangguan mental,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
alodokter kenalan suka bercerita menonton film pemeran utama laki laki suka menderita memiliki kasihan senang bersamaan jarang mengulang adegan wajahnya kesakitan membuatnya merasakan sensasi aneh mungkin masokis mohon pencerahannya dok sebatas kagum akting mengalami gangguan jiwa,Memiliki rasa kasihan dan senang disaat bersamaan ketika pemeran laki-laki dalam film menderita,https://www.alodokter.com/komunitas/topic/orang-yang-memiliki-sifat-yang-aneh,Gangguan mental,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
